Age (bin);Age;Cabin;Min(0);Class;AgeGroup;SurvivedCat;AgeSexShapeName;AgeGroupSize;EmbarkedIcon;PassCountLabel;AgeSexClass;Percent survived;Title;TitleFull;FamilySize;PointNew;MapPlaceLabel;EmbarkedIcon2;Embarked (titatic-ports.csv);EmbarkedName;Embarked;FamilySize (bin);Fare (bin);Fare;Name;Number of Records;Parch;PassengerId;Pclass;Point;Sex;SibSp;Survived;Ticket;Timestamp;city;country;lat;lon
0;0,42;;0;Third;Infant;Survived;Infant male;1;0;"Boarding passengers: 1
Avg. Fare: 8.5199999999999996";Infant male Third;100;Master;Master;2;2;Cherbourg, France;0;C;Cherbourg;C;2;0;8,5167;Thomas, Master. Assad Alexander;1;1;804;3;2;male;0;1;2625;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
45;45;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 14.460000000000001";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;14,4583;Yousseff, Mr. Gerious;1;0;496;3;2;male;0;0;2627;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
45;45,5;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Youseff, Mr. Gerious;1;0;204;3;2;male;0;0;2628;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Razi, Mr. Raihed;1;0;860;3;2;male;0;0;2629;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;26;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Emir, Mr. Farred Chehab;1;0;27;3;2;male;0;0;2631;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;17;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Teen male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Toufik, Mr. Nakli;1;0;532;3;2;male;0;0;2641;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;23;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Yousif, Mr. Wazli;1;0;355;3;2;male;0;0;2647;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;20;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 4.0099999999999998";Teen male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;4,0125;Betros, Mr. Tannous;1;0;379;3;2;male;0;0;2648;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
10;12;;0;Third;Child;Survived;Child male;2;0;"Boarding passengers: 1
Avg. Fare: 11.24";Child male Third;100;Master;Master;2;2;Cherbourg, France;0;C;Cherbourg;C;2;0;11,2417;Nicola-Yarred, Master. Elias;1;0;126;3;2;male;1;1;2651;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;20;;0;Third;Teen;Survived;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 15.74";Teen male Third;100;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;0;15,7417;Nakid, Mr. Sahid;1;1;623;3;2;male;1;1;2653;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;27;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 14.449999999999999";Adult male Third;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;0;14,4542;Yasbeck, Mr. Antoni;1;0;621;3;2;male;1;0;2659;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
5;7;;0;Third;Child;Survived;Child male;2;0;"Boarding passengers: 1
Avg. Fare: 15.25";Child male Third;100;Master;Master;3;2;Cherbourg, France;0;C;Cherbourg;C;3;0;15,2458;Moubarek, Master. Gerios;1;1;66;3;2;male;1;1;2661;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
0;4;;0;Third;Child;Survived;Child male;2;0;"Boarding passengers: 1
Avg. Fare: 15.25";Child male Third;100;Master;Master;3;2;Cherbourg, France;0;C;Cherbourg;C;3;0;15,2458;"Moubarek, Master. Halim Gonios (""William George"")";1;1;710;3;2;male;1;1;2661;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;16;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 21.68";Teen male Third;0;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;20;21,6792;Samaan, Mr. Youssef;1;0;49;3;2;male;2;0;2662;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;20;;0;Third;Teen;Survived;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Teen male Third;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Barah, Mr. Hanna Assi;1;0;763;3;2;male;0;1;2663;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;18;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Teen male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Boulos, Mr. Hanna;1;0;599;3;2;male;0;0;2664;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;22;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Sirayanian, Mr. Orsen;1;0;61;3;2;male;0;0;2669;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Saad, Mr. Amin;1;0;833;3;2;male;0;0;2671;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;25;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Saad, Mr. Khalil;1;0;694;3;2;male;0;0;2672;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;29;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Elias, Mr. Dibo;1;0;774;3;2;male;0;0;2674;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;21;;0;Third;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Mamee, Mr. Hanna;1;0;37;3;2;male;0;1;2677;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;26;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 14.449999999999999";Adult male Third;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;0;14,4542;Chronopoulos, Mr. Apostolos;1;0;74;3;2;male;1;0;2680;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;34,5;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 6.4400000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;6,4375;Lemberopolous, Mr. Peter L;1;0;844;3;2;male;0;0;2683;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Ibrahim Shawah, Mr. Yousseff;1;0;799;3;2;male;0;0;2685;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;28;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Doharr, Mr. Tannous;1;0;569;3;2;male;0;0;2686;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;17;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Teen male Third;0;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;0;7,2292;Elias, Mr. Joseph Jr;1;1;533;3;2;male;1;0;2690;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;23,5;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Hanna, Mr. Mansour;1;0;297;3;2;male;0;0;2693;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2199999999999998";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,225;Attalah, Mr. Sleiman;1;0;245;3;2;male;0;0;2694;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;15;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Teen male Third;0;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;0;7,2292;Elias, Mr. Tannous;1;1;353;3;2;male;1;0;2695;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;28,5;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Novel, Mr. Mansouer;1;0;58;3;2;male;0;0;2697;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;26;;0;Third;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 18.789999999999999";Adult male Third;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;18,7875;Albimona, Mr. Nassef Cassem;1;0;208;3;2;male;0;1;2699;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
10;11;;0;Third;Child;Died;Child male;2;0;"Boarding passengers: 1
Avg. Fare: 18.789999999999999";Child male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;18,7875;Hassan, Mr. Houssein G N;1;0;732;3;2;male;0;0;2699;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;19;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 7.2300000000000004";Teen male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,2292;Kassem, Mr. Fared;1;0;525;3;2;male;0;0;2700;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
15;16;;0;Third;Teen;Died;Teen male;3;0;"Boarding passengers: 1
Avg. Fare: 8.7100000000000009";Teen male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;8,7125;Paulner, Mr. Uscher;1;0;585;3;2;male;0;0;3411;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;35;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.9000000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,8958;Markoff, Mr. Marin;1;0;848;3;2;male;0;0;349213;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;33;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 8.6600000000000001";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;8,6625;Stankovic, Mr. Ivan;1;0;286;3;2;male;0;0;349239;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;29;;0;Third;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.9000000000000004";Adult male Third;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,8958;Jalsevac, Mr. Ivan;1;0;456;3;2;male;0;1;349240;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;33;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.9000000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,8958;Drazenoic, Mr. Jozef;1;0;131;3;2;male;0;0;349241;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;32;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.9000000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,8958;Kraeff, Mr. Theodor;1;0;43;3;2;male;0;0;349253;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;32;;0;Third;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 7.9000000000000004";Adult male Third;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;7,8958;Gheorgheff, Mr. Stanio;1;0;421;3;2;male;0;0;349254;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 24";Adult male Second;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;20;24;Abelson, Mr. Samuel;1;0;309;2;2;male;1;0;P/PP 3381;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
50;51;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 61.380000000000003";Adult male First;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;60;61,3792;Williams, Mr. Charles Duane;1;1;156;1;2;male;0;0;PC 17597;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
40;43;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 30.699999999999999";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;30,6958;Hoyt, Mr. William Fisher;1;0;794;1;2;male;0;0;PC 17600;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
40;40;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 27.719999999999999";Adult male First;0;Don;Don;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;27,7208;Uruchurtu, Don. Manuel E;1;0;31;1;2;male;0;0;PC 17601;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;28;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 82.170000000000002";Adult male First;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;80;82,1708;Meyer, Mr. Edgar Joseph;1;0;35;1;2;male;1;0;PC 17604;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
60;64;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 27.719999999999999";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;27,7208;Stewart, Mr. Albert A;1;0;65;1;2;male;0;0;PC 17605;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
70;71;;0;First;65+;Died;65+ male;4;0;"Boarding passengers: 1
Avg. Fare: 49.5";65+ male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;40;49,5042;Artagaveytia, Mr. Ramon;1;0;494;1;2;male;0;0;PC 17609;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 27.719999999999999";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;27,7208;Lewy, Mr. Ervin G;1;0;296;1;2;male;0;0;PC 17612;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
45;45;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 227.53";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;220;227,525;Robbins, Mr. Victor;1;0;558;1;2;male;0;0;PC 17757;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;22;;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 135.63";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;120;135,6333;Ringhini, Mr. Sante;1;0;374;1;2;male;0;0;PC 17760;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
0;1;;0;Second;Infant;Survived;Infant male;1;0;"Boarding passengers: 1
Avg. Fare: 37";Infant male Second;100;Master;Master;3;2;Cherbourg, France;0;C;Cherbourg;C;3;20;37,0042;Mallet, Master. Andre;1;2;828;2;2;male;0;1;S.C./PARIS 2079;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;31;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 37";Adult male Second;0;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;20;37,0042;Mallet, Mr. Albert;1;1;818;2;2;male;1;0;S.C./PARIS 2079;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;25;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 41.579999999999998";Adult male Second;0;Mr;Mr;4;2;Cherbourg, France;0;C;Cherbourg;C;4;40;41,5792;Laroche, Mr. Joseph Philippe Lemercier;1;2;686;2;2;male;1;0;SC/Paris 2123;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;39;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 15.050000000000001";Adult male Second;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;15,05;Pernot, Mr. Rene;1;0;182;2;2;male;0;0;SC/PARIS 2131;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;23;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 15.050000000000001";Adult male Second;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;15,0458;Richard, Mr. Emile;1;0;136;2;2;male;0;0;SC/PARIS 2133;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;27;;0;Second;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 13.859999999999999";Adult male Second;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;0;13,8625;Padro y Manent, Mr. Julian;1;0;548;2;2;male;0;1;SC/PARIS 2146;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;29;;0;Second;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 27.719999999999999";Adult male Second;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;20;27,7208;del Carlo, Mr. Sebastiano;1;0;362;2;2;male;1;0;SC/PARIS 2167;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;36;A10;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 40.130000000000003";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;40;40,125;Ross, Mr. John Hugo;1;0;584;1;2;male;0;0;13049;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
45;49;A20;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 56.93";Adult male First;100;Sir;Sir;2;2;Cherbourg, France;0;C;Cherbourg;C;2;40;56,9292;"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")";1;0;600;1;2;male;1;1;PC 17485;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
55;56;A26;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 35.5";Adult male First;100;Col;Col;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;35,5;Simonius-Blumer, Col. Oberst Alfons;1;0;648;1;2;male;0;1;13213;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
40;40;A31;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 31";Adult male First;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;31;Blank, Mr. Henry;1;0;210;1;2;male;0;1;112277;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
70;71;A5;0;First;65+;Died;65+ male;4;0;"Boarding passengers: 1
Avg. Fare: 34.649999999999999";65+ male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;34,6542;Goldschmidt, Mr. George B;1;0;97;1;2;male;0;0;PC 17754;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
55;56;A7;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 30.699999999999999";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;30,6958;Smith, Mr. James Clinch;1;0;175;1;2;male;0;0;17764;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;35;B101;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 512.33000000000004";Adult male First;100;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;500;512,3292;Lesurer, Mr. Gustave J;1;0;738;1;2;male;0;1;PC 17755;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
65;65;B30;0;First;65+;Died;65+ male;4;0;"Boarding passengers: 1
Avg. Fare: 61.979999999999997";65+ male First;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;60;61,9792;Ostby, Mr. Engelhart Cornelius;1;1;55;1;2;male;0;0;113509;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
55;58;B37;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 29.699999999999999";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;29,7;Kent, Mr. Edward Austin;1;0;488;1;2;male;0;0;11771;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
60;60;B41;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 79.200000000000003";Adult male First;100;Mr;Mr;3;2;Cherbourg, France;0;C;Cherbourg;C;3;60;79,2;Frolicher-Stehli, Mr. Maxmillian;1;1;588;1;2;male;1;1;13567;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
25;25;B49;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 91.079999999999998";Adult male First;100;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;80;91,0792;Bishop, Mr. Dickinson H;1;0;485;1;2;male;1;1;11967;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;32;B50;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 30.5";Adult male First;100;Dr;Dr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;30,5;Stahelin-Maeglin, Dr. Max;1;0;633;1;2;male;0;1;13214;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;36;B51 B53 B55;0;First;Adult;Survived;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 512.33000000000004";Adult male First;100;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;500;512,3292;Cardeza, Mr. Thomas Drake Martinez;1;1;680;1;2;male;0;1;PC 17755;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;24;B58 B60;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 247.52000000000001";Adult male First;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;240;247,5208;Baxter, Mr. Quigg Edmond;1;1;119;1;2;male;0;0;PC 17558;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
45;46;B82 B84;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 79.200000000000003";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;60;79,2;Guggenheim, Mr. Benjamin;1;0;790;1;2;male;0;0;PC 17593;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
20;24;B86;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 79.200000000000003";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;60;79,2;Giglio, Mr. Victor;1;0;140;1;2;male;0;0;PC 17593;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
30;30;C111;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 27.75";Adult male First;0;Mr;Mr;1;2;Cherbourg, France;0;C;Cherbourg;C;1;20;27,75;Foreman, Mr. Benjamin Laventall;1;0;453;1;2;male;0;0;113051;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
35;37;C118;0;First;Adult;Died;Adult male;4;0;"Boarding passengers: 1
Avg. Fare: 29.699999999999999";Adult male First;0;Mr;Mr;2;2;Cherbourg, France;0;C;Cherbourg;C;2;20;29,7;Natsch, Mr. Charles H;1;1;274;1;2;male;0;0;PC 17596;10.05.1912 18:30:00;Cherbourg-Octeville;France;49,6414807;-1,6683048
